,id,retweet_count,favorite_count
1849,675710890956750848,928,2046
1850,675707330206547968,771,2154
1851,675706639471788032,106,693
1852,675534494439489536,470,1953
1853,675531475945709568,428,1276
1854,675522403582218240,316,1122
1855,675517828909424640,507,1414
1856,675501075957489664,6485,18482
1857,675497103322386432,1443,3397
1858,675489971617296384,672,1406
1859,675483430902214656,1081,1985
1860,675432746517426176,627,1623
1861,675372240448454658,563,1838
1862,675362609739206656,262,1136
1863,675354435921575936,18963,35178
1864,675349384339542016,2532,4237
1865,675334060156301312,1436,3007
1866,675166823650848770,1795,3920
1867,675153376133427200,2734,6072
1868,675149409102012420,1878,4037
1869,675147105808306176,273,1026
1870,675146535592706048,349,1300
1871,675145476954566656,1011,2305
1872,675135153782571009,542,1398
1873,675113801096802304,877,2120
1874,675111688094527488,283,1042
1875,675109292475830276,1259,3006
1876,675047298674663426,366,1141
1877,675015141583413248,1335,2918
1878,675006312288268288,252,1057
1879,675003128568291329,517,1672
1880,674999807681908736,1232,2433
1881,674805413498527744,391,934
1882,674800520222154752,949,3240
1883,674793399141146624,1225,2697
1884,674790488185167872,278,1180
1885,674788554665512960,230,871
1886,674781762103414784,1335,2169
1887,674774481756377088,532,1213
1888,674767892831932416,883,1981
1889,674764817387900928,263,852
1890,674754018082705410,488,1456
1891,674752233200820224,516,1580
1892,674743008475090944,607,1514
1893,674742531037511680,55,527
1894,674739953134403584,437,1194
1895,674737130913071104,103,693
1896,674690135443775488,510,1237
1897,674670581682434048,729,1751
1898,674664755118911488,276,994
1899,674646392044941312,557,1533
1900,674644256330530816,311,1111
1901,674638615994089473,650,1806
1902,674632714662858753,637,1617
1903,674606911342424069,115,1013
1904,674468880899788800,2275,6676
1905,674447403907457024,393,1137
1906,674436901579923456,426,1198
1907,674422304705744896,592,1536
1908,674416750885273600,157,731
1909,674410619106390016,515,1289
1910,674394782723014656,635,1607
1911,674372068062928900,346,931
1912,674330906434379776,83,602
1913,674318007229923329,570,1516
1914,674307341513269249,7641,12129
1915,674291837063053312,6533,15817
1916,674271431610523648,800,1682
1917,674269164442398721,255,961
1918,674265582246694913,936,1766
1919,674262580978937856,498,1391
1920,674255168825880576,619,1581
1921,674082852460433408,186,804
1922,674075285688614912,316,1047
1923,674063288070742018,2450,6769
1924,674053186244734976,1441,3576
1925,674051556661161984,530,1564
1926,674045139690631169,710,1520
1927,674042553264685056,142,772
1928,674038233588723717,456,1176
1929,674036086168010753,240,906
1930,674024893172875264,1360,1914
1931,674019345211760640,340,1208
1932,674014384960745472,714,1676
1933,674008982932058114,393,1297
1934,673956914389192708,1069,2091
1935,673919437611909120,401,1251
1936,673906403526995968,1799,3406
1937,673887867907739649,274,994
1938,673716320723169284,843,3289
1939,673715861853720576,2303,3815
1940,673711475735838725,325,1114
1941,673709992831262724,306,908
1942,673708611235921920,315,1153
1943,673707060090052608,434,1177
1944,673705679337693185,439,1337
1945,673700254269775872,638,1532
1946,673697980713705472,2165,4067
1947,673689733134946305,700,1855
1948,673688752737402881,534,1325
1949,673686845050527744,479,1544
1950,673680198160809984,521,1460
1951,673662677122719744,397,1339
1952,673656262056419329,265,769
1953,673636718965334016,404,1194
1954,673612854080196609,802,1691
1955,673583129559498752,403,1273
1956,673580926094458881,297,882
1957,673576835670777856,613,1482
1958,673363615379013632,338,1088
1959,673359818736984064,728,1558
1960,673355879178194945,652,1606
1961,673352124999274496,597,1761
1962,673350198937153538,229,784
1963,673345638550134785,1422,2700
1964,673343217010679808,289,1038
1965,673342308415348736,649,1362
1966,673320132811366400,8705,14441
1967,673317986296586240,293,924
1968,673295268553605120,3484,8046
1969,673270968295534593,400,1134
1970,673240798075449344,798,1510
1971,673213039743795200,929,2410
1972,673148804208660480,688,1822
1973,672997845381865473,786,2092
1974,672995267319328768,328,1001
1975,672988786805112832,314,1039
1976,672984142909456390,593,1338
1977,672980819271634944,1079,1930
1978,672975131468300288,1015,1813
1979,672970152493887488,391,1019
1980,672968025906282496,602,1405
1981,672964561327235073,701,1530
1982,672902681409806336,550,1452
1983,672898206762672129,459,944
1984,672884426393653248,897,1661
1985,672877615439593473,405,1096
1986,672834301050937345,623,1398
1987,672828477930868736,533,1343
1988,672640509974827008,348,1032
1989,672622327801233409,542,1377
1990,672614745925664768,644,1302
1991,672609152938721280,424,1180
1992,672604026190569472,445,1188
1993,672594978741354496,661,1411
1994,672591762242805761,367,1014
1995,672591271085670400,207,782
1996,672538107540070400,404,1089
1997,672523490734551040,189,696
1998,672488522314567680,482,1187
1999,672482722825261057,665,1221
2000,672481316919734272,137,757
2001,672475084225949696,770,1529
2002,672466075045466113,598,1447
2003,672272411274932228,3677,6888
2004,672267570918129665,666,1588
2005,672264251789176834,383,1212
2006,672256522047614977,1699,2999
2007,672254177670729728,800,1515
2008,672248013293752320,656,1833
2009,672245253877968896,169,733
2010,672239279297454080,347,953
2011,672231046314901505,1089,1956
2012,672222792075620352,231,833
2013,672205392827572224,1270,2414
2014,672169685991993344,408,1074
2015,672160042234327040,395,918
2016,672139350159835138,792,1876
2017,672125275208069120,1253,2578
2018,672095186491711488,395,1063
2019,672082170312290304,402,1003
2020,672068090318987265,564,1389
2021,671896809300709376,4519,9016
2022,671891728106971137,618,1415
2023,671882082306625538,1488,3693
2024,671879137494245376,748,1507
2025,671874878652489728,601,1330
2026,671866342182637568,548,1191
2027,671855973984772097,502,977
2028,671789708968640512,3811,7527
2029,671768281401958400,572,1269
2030,671763349865160704,999,1788
2031,671744970634719232,841,1430
2032,671743150407421952,248,779
2033,671735591348891648,819,1534
2034,671729906628341761,4795,9119
2035,671561002136281088,7931,13679
2036,671550332464455680,229,967
2037,671547767500775424,658,1444
2038,671544874165002241,1145,2126
2039,671542985629241344,616,1166
2040,671538301157904385,436,993
2041,671536543010570240,441,1253
2042,671533943490011136,631,1092
2043,671528761649688577,280,896
2044,671520732782923777,582,1499
2045,671518598289059840,319,1010
2046,671511350426865664,791,1734
2047,671504605491109889,3866,7495
2048,671497587707535361,481,980
2049,671488513339211776,516,1073
2050,671486386088865792,226,621
2051,671485057807351808,253,806
2052,671390180817915904,805,1513
2053,671362598324076544,325,1193
2054,671357843010908160,157,426
2055,671355857343524864,119,508
2056,671347597085433856,476,1031
2057,671186162933985280,241,788
2058,671182547775299584,378,1193
2059,671166507850801152,390,931
2060,671163268581498880,1198,1763
2061,671159727754231808,89,401
2062,671154572044468225,241,769
2063,671151324042559489,166,714
2064,671147085991960577,254,713
2065,671141549288370177,713,1246
2066,671138694582165504,448,996
2067,671134062904504320,212,796
2068,671122204919246848,2763,3729
2069,671115716440031232,842,1436
2070,671109016219725825,478,1225
2071,670995969505435648,317,1175
2072,670842764863651840,4324,7989
2073,670840546554966016,213,634
2074,670838202509447168,758,1189
2075,670833812859932673,135,474
2076,670832455012716544,242,780
2077,670826280409919488,4485,5961
2078,670823764196741120,205,824
2079,670822709593571328,105,647
2080,670815497391357952,1708,3410
2081,670811965569282048,295,1202
2082,670807719151067136,546,1234
2083,670804601705242624,1035,2098
2084,670803562457407488,95,362
2085,670797304698376195,262,780
2086,670792680469889025,298,889
2087,670789397210615808,255,700
2088,670786190031921152,218,640
2089,670783437142401025,431,872
2090,670782429121134593,863,1691
2091,670780561024270336,317,831
2092,670778058496974848,77,345
2093,670764103623966721,466,1154
2094,670755717859713024,123,475
2095,670733412878163972,558,1030
2096,670727704916926465,403,887
2097,670717338665226240,547,1301
2098,670704688707301377,405,814
2099,670691627984359425,266,632
2100,670679630144274432,315,799
2101,670676092097810432,45,267
2102,670668383499735048,5537,11452
2103,670474236058800128,835,1635
2104,670468609693655041,90,375
2105,670465786746662913,608,1048
2106,670452855871037440,225,580
2107,670449342516494336,729,1264
2108,670444955656130560,2153,7120
2109,670442337873600512,213,690
2110,670435821946826752,570,1127
2111,670434127938719744,708,1501
2112,670433248821026816,122,345
2113,670428280563085312,694,1484
2114,670427002554466305,179,551
2115,670421925039075328,709,1415
2116,670420569653809152,342,668
2117,670417414769758208,350,604
2118,670411370698022913,991,2176
2119,670408998013820928,249,600
2120,670403879788544000,173,460
2121,670385711116361728,234,593
2122,670374371102445568,295,785
2123,670361874861563904,71,344
2124,670338931251150849,122,451
2125,670319130621435904,1359,4110
2126,670303360680108032,151,452
2127,670290420111441920,315,750
2128,670093938074779648,365,1106
2129,670086499208155136,275,740
2130,670079681849372674,1373,2390
2131,670073503555706880,874,1674
2132,670069087419133954,278,676
2133,670061506722140161,373,822
2134,670055038660800512,357,716
2135,670046952931721218,191,684
2136,670040295598354432,118,801
2137,670037189829525505,306,625
2138,670003130994700288,100,352
2139,669993076832759809,92,344
2140,669972011175813120,175,471
2141,669970042633789440,65,317
2142,669942763794931712,183,536
2143,669926384437997569,115,400
2144,669923323644657664,64,250
2145,669753178989142016,431,858
2146,669749430875258880,71,289
2147,669684865554620416,99,551
2148,669683899023405056,119,412
2149,669682095984410625,146,375
2150,669680153564442624,311,712
2151,669661792646373376,482,860
2152,669625907762618368,1963,3769
2153,669603084620980224,401,1006
2154,669597912108789760,163,550
2155,669583744538451968,1017,1587
2156,669573570759163904,156,467
2157,669571471778410496,1085,1684
2158,669567591774625800,61,248
2159,669564461267722241,133,413
2160,669393256313184256,83,383
2161,669375718304980992,792,1425
2162,669371483794317312,196,524
2163,669367896104181761,172,485
2164,669363888236994561,252,669
2165,669359674819481600,134,390
2166,669354382627049472,1390,2889
2167,669353438988365824,281,687
2168,669351434509529089,207,474
2169,669328503091937280,452,1081
2170,669327207240699904,127,610
2171,669324657376567296,223,525
2172,669216679721873412,422,958
2173,669214165781868544,183,468
2174,669203728096960512,522,1074
2175,669037058363662336,336,698
2176,669015743032369152,403,785
2177,669006782128353280,269,610
2178,669000397445533696,6965,22118
2179,668994913074286592,254,468
2180,668992363537309700,381,802
2181,668989615043424256,356,726
2182,668988183816871936,516,961
2183,668986018524233728,183,578
2184,668981893510119424,340,573
2185,668979806671884288,382,842
2186,668975677807423489,641,1386
2187,668967877119254528,25,161
2188,668960084974809088,263,757
2189,668955713004314625,77,300
2190,668932921458302977,63,284
2191,668902994700836864,107,338
2192,668892474547511297,164,422
2193,668872652652679168,322,566
2194,668852170888998912,184,479
2195,668826086256599040,150,467
2196,668815180734689280,291,610
2197,668779399630725120,409,749
2198,668655139528511488,233,562
2199,668645506898350081,588,962
2200,668643542311546881,576,939
2201,668641109086707712,573,1145
2202,668636665813057536,528,1114
2203,668633411083464705,1788,3024
2204,668631377374486528,349,763
2205,668627278264475648,123,341
2206,668625577880875008,140,417
2207,668623201287675904,851,1551
2208,668620235289837568,45,211
2209,668614819948453888,341,654
2210,668587383441514497,1174,1760
2211,668567822092664832,62,265
2212,668544745690562560,250,561
2213,668542336805281792,231,497
2214,668537837512433665,79,265
2215,668528771708952576,242,496
2216,668507509523615744,116,345
2217,668496999348633600,146,436
2218,668484198282485761,253,453
2219,668480044826800133,162,491
2220,668466899341221888,560,936
2221,668297328638447616,319,656
2222,668291999406125056,34,264
2223,668286279830867968,149,535
2224,668274247790391296,248,886
2225,668268907921326080,261,592
2226,668256321989451776,667,1385
2227,668248472370458624,523,1056
2228,668237644992782336,3100,6614
2229,668226093875376128,115,323
2230,668221241640230912,215,537
2231,668204964695683073,206,586
2232,668190681446379520,210,696
2233,668171859951755264,208,525
2234,668154635664932864,336,522
2235,668142349051129856,306,592
2236,668113020489474048,265,709
2237,667937095915278337,866,1356
2238,667924896115245057,119,318
2239,667915453470232577,59,222
2240,667911425562669056,329,523
2241,667902449697558528,396,905
2242,667886921285246976,1180,2011
2243,667885044254572545,530,868
2244,667878741721415682,127,409
2245,667873844930215936,440,667
2246,667866724293877760,1110,3172
2247,667861340749471744,86,253
2248,667832474953625600,68,303
2249,667806454573760512,535,1111
2250,667801013445750784,101,346
2251,667793409583771648,358,736
2252,667782464991965184,261,434
2253,667773195014021121,61,243
2254,667766675769573376,243,476
2255,667728196545200128,162,398
2256,667724302356258817,341,517
2257,667550904950915073,37,0
2258,667550882905632768,34,0
2259,667549055577362432,2454,6138
2260,667546741521195010,138,355
2261,667544320556335104,568,917
2262,667538891197542400,72,220
2263,667534815156183040,576,866
2264,667530908589760512,264,501
2265,667524857454854144,1198,1798
2266,667517642048163840,203,389
2267,667509364010450944,2272,7148
2268,667502640335572993,231,563
2269,667495797102141441,294,565
2270,667491009379606528,242,559
2271,667470559035432960,102,273
2272,667455448082227200,66,203
2273,667453023279554560,96,327
2274,667443425659232256,620,833
2275,667437278097252352,257,483
2276,667435689202614272,89,326
2277,667405339315146752,234,489
2278,667393430834667520,60,211
2279,667369227918143488,173,385
2280,667211855547486208,258,516
2281,667200525029539841,282,658
2282,667192066997374976,115,414
2283,667188689915760640,449,784
2284,667182792070062081,6618,15075
2285,667177989038297088,58,200
2286,667176164155375616,484,640
2287,667174963120574464,88,262
2288,667171260800061440,97,235
2289,667165590075940865,1241,2819
2290,667160273090932737,66,268
2291,667152164079423490,18285,49720
2292,667138269671505920,2387,4851
2293,667119796878725120,135,346
2294,667090893657276420,132,349
2295,667073648344346624,134,425
2296,667070482143944705,14,88
2297,667065535570550784,51,175
2298,667062181243039745,57,227
2299,667044094246576128,54,198
2300,667012601033924608,237,471
2301,666996132027977728,102,258
2302,666983947667116034,1040,2679
2303,666837028449972224,584,857
2304,666835007768551424,83,222
2305,666826780179869698,105,266
2306,666817836334096384,267,540
2307,666804364988780544,95,250
2308,666786068205871104,521,800
2309,666781792255496192,211,404
2310,666776908487630848,186,368
2311,666739327293083650,71,244
2312,666701168228331520,234,449
2313,666691418707132416,51,196
2314,666649482315059201,608,923
2315,666644823164719104,88,238
2316,666454714377183233,223,545
2317,666447344410484738,23,107
2318,666437273139982337,52,131
2319,666435652385423360,54,170
2320,666430724426358785,204,330
2321,666428276349472768,90,171
2322,666421158376562688,118,327
2323,666418789513326592,48,129
2324,666411507551481857,339,459
2325,666407126856765440,44,113
2326,666396247373291520,92,172
2327,666373753744588802,100,194
2328,666362758909284353,595,804
2329,666353288456101888,77,229
2330,666345417576210432,146,307
2331,666337882303524864,96,204
2332,666293911632134144,368,522
2333,666287406224695296,71,152
2334,666273097616637952,82,184
2335,666268910803644416,37,108
2336,666104133288665088,6871,14765
2337,666102155909144576,16,81
2338,666099513787052032,73,164
2339,666094000022159362,79,169
2340,666082916733198337,47,121
2341,666073100786774016,174,335
2342,666071193221509120,67,154
2343,666063827256086533,232,496
2344,666058600524156928,61,115
2345,666057090499244032,146,304
2346,666055525042405380,261,448
2347,666051853826850816,879,1253
2348,666050758794694657,60,136
2349,666049248165822465,41,111
2350,666044226329800704,147,311
2351,666033412701032449,47,128
2352,666029285002620928,48,132
2353,666020888022790149,532,2535
